followers,following,public_repos,public_gists,account_created_at,account_age_days,bio_length,hireable,site_admin,type,popularity_score,follower_following_ratio,influence_score,total_projects,project_density,repo_gist_ratio,experience_score,repos_per_year,has_bio,has_company,has_location,profile_completeness,engagement_index,productivity_proxy,influence_density
150,1,14,0,2018-03-16 04:48:36+00:00,2885,155,0,0,User,5.017279837,75,105.3,14,0.004851005,14,7.967626739,1.572307692,1,1,1,3,194,111.5467744,10
0,0,34,15,2012-02-25 22:07:20+00:00,5095,0,0,0,User,0,0,0,49,0.009615385,2.125,8.536211197,2.272893773,0,0,0,0,34,290.2311807,0
241,228,106,27,2009-11-28 03:02:49+00:00,5915,0,0,0,User,5.488937726,1.052401747,237.1,133,0.022481406,3.785714286,8.685415824,6.160828025,0,0,1,1,357,920.6540773,2.252336449
65,4,115,18,2009-08-20 16:54:24+00:00,6014,0,0,0,User,4.189654742,13,46.7,133,0.022111388,6.052631579,8.702011628,6.580184982,0,1,0,1,190,1000.731337,0.560344828
114,8,40,6,2011-11-01 14:52:27+00:00,5212,0,1,0,User,4.744932128,12.66666667,82.2,46,0.008824094,5.714285714,8.558910785,2.617894926,0,0,1,2,174,342.3564314,2.780487805
1,0,2,0,2014-07-13 08:46:01+00:00,4227,0,0,0,User,0.693147181,1,0.7,2,0.000473037,2,8.349484347,0.158972125,0,0,0,0,3,16.69896869,0.333333333
375,68,176,61,2012-11-27 01:32:34+00:00,4820,65,1,0,User,5.929589143,5.434782609,282.9,237,0.049159925,2.838709677,8.480736654,12.38958534,1,1,1,4,591,1492.609651,2.118644068
3,9,7,0,2022-09-19 13:53:21+00:00,1237,0,0,0,User,1.386294361,0.3,4.8,7,0.005654281,7,7.121252453,1.594881398,0,0,1,1,20,49.84876717,0.375
2,1,13,0,2015-12-12 02:43:15+00:00,3710,0,0,0,User,1.098612289,1,1.7,13,0.003503099,13,8.219056661,1.164417178,0,0,1,1,25,106.8477366,0.142857143
0,0,0,0,2022-05-17 17:13:06+00:00,1361,0,0,0,Bot,0,0,0,0,0,0,7.216709487,0,0,0,0,0,0,0,0
69,86,27,24,2013-03-05 16:14:41+00:00,4721,67,0,0,User,4.248495242,0.793103448,74.1,51,0.010800508,1.08,8.459987718,1.937672041,1,0,1,2,116,228.4196684,2.464285714
291,23,83,126,2011-03-01 05:51:59+00:00,5457,28,1,0,User,5.676753802,12.125,210.6,209,0.038292415,0.653543307,8.604837701,5.203538303,1,1,1,4,414,714.2015292,3.464285714
2,0,4,0,2011-08-09 21:33:18+00:00,5295,0,0,0,User,1.098612289,2,1.4,4,0.000755287,4,8.574707098,0.25795053,0,0,0,0,6,34.29882839,0.4
221,25,21,12,2010-01-31 20:20:31+00:00,5850,0,0,0,User,5.402677382,8.5,162.2,33,0.005640062,1.615384615,8.674367866,1.233306516,0,1,1,2,262,182.1617252,10.04545455
42,55,130,6,2011-06-04 12:12:48+00:00,5362,0,0,0,User,3.761200116,0.75,45.9,136,0.025358941,18.57142857,8.587278799,8.285315174,0,1,0,1,182,1116.346244,0.320610687
0,0,0,0,2011-11-07 23:26:22+00:00,5205,0,0,0,User,0,0,0,0,0,0,8.557567086,0,0,1,1,2,20,0,0
54,0,81,10,2010-02-23 21:52:36+00:00,5827,37,0,0,User,4.007333185,54,37.8,91,0.015614276,7.363636364,8.670429167,4.774709302,1,1,0,2,155,702.3047626,0.658536585
20,6,34,3,2011-03-22 20:32:10+00:00,5435,0,0,0,User,3.044522438,2.857142857,15.8,37,0.006806475,8.5,8.600798775,2.139655172,0,1,1,2,74,292.4271584,0.571428571
11,0,40,0,2009-06-04 23:52:56+00:00,6091,0,0,0,User,2.48490665,11,7.7,40,0.006565988,40,8.714731714,2.261462206,0,0,1,1,61,348.5892686,0.268292683
285,22,75,169,2009-08-24 20:35:42+00:00,6010,11,0,0,User,5.655991811,12.39130435,206.1,244,0.040592248,0.441176471,8.701346403,4.294117647,1,1,1,3,390,652.6009802,3.75
3,0,17,1,2010-01-22 20:14:03+00:00,5859,0,0,0,User,1.386294361,3,2.1,18,0.003071672,8.5,8.675904883,0.996947301,0,0,1,1,30,147.490383,0.166666667
39,19,107,50,2009-10-21 19:52:52+00:00,5952,26,0,0,User,3.688879454,1.95,33,157,0.026373257,2.098039216,8.691650573,6.18252335,1,0,0,1,156,930.0066113,0.361111111
12,4,16,0,2011-11-08 23:30:31+00:00,5204,0,0,0,User,2.564949357,2.4,9.6,16,0.003073967,16,8.557374981,1.048662237,0,0,1,1,38,136.9179997,0.705882353
33,14,25,11,2009-05-13 23:43:31+00:00,6113,0,0,0,User,3.526360525,2.2,27.3,36,0.005888126,2.083333333,8.718336502,1.40861377,0,0,1,1,68,217.9584126,1.269230769
82,2,39,16,2009-03-02 20:05:27+00:00,6185,0,0,0,User,4.418840608,27.33333333,58,55,0.008891044,2.294117647,8.730043953,2.173282443,0,0,1,1,131,340.4717142,2.05
175,44,90,34,2009-09-07 05:36:59+00:00,5997,16,0,0,User,5.170483995,3.888888889,135.7,124,0.020673558,2.571428571,8.699181359,5.163470607,1,0,1,2,285,782.9263223,1.923076923
175,1,39,2,2009-12-17 15:22:17+00:00,5896,0,1,0,User,5.170483995,87.5,122.8,41,0.006952688,13,8.682199026,2.273598467,0,0,1,2,234,338.605762,4.375
15,0,67,18,2012-08-20 22:31:19+00:00,4918,0,0,0,User,2.772588722,15,10.5,85,0.017279935,3.526315789,8.500860537,4.628998675,0,0,1,1,92,569.557656,0.220588235
395,9,87,86,2011-07-17 04:12:43+00:00,5319,0,0,0,User,5.981414211,39.5,279.2,173,0.032518797,1,8.579228582,5.586734694,0,1,1,2,502,746.3928867,4.488636364
8,5,34,1,2012-09-21 17:45:02+00:00,4886,0,1,0,User,2.197224577,1.333333333,7.1,35,0.007161858,17,8.494333897,2.36335936,0,1,1,3,72,288.8073525,0.228571429
180,2,392,12,2010-02-24 13:10:47+00:00,5827,0,0,0,User,5.198497031,60,126.6,404,0.069320522,30.15384615,8.670429167,23.10723514,0,1,0,1,582,3398.808234,0.458015267
403,4,62,26,2011-04-29 15:54:49+00:00,5398,0,0,0,User,6.001414878,80.6,283.3,88,0.016299315,2.296296296,8.59396903,3.92677425,0,1,1,2,485,532.8260799,6.396825397
329,28,244,20,2011-04-21 18:33:27+00:00,5405,89,0,0,User,5.799092654,11.34482759,238.7,264,0.048834628,11.61904762,8.595264727,15.43500867,1,1,1,3,603,2097.244593,1.342857143
1158,0,43,1,2011-07-13 00:32:29+00:00,5323,55,0,0,User,7.055312843,1158,810.6,44,0.008264463,21.5,8.57998018,2.759317862,1,0,1,2,1221,368.9391477,26.31818182
232,44,68,2,2010-07-23 10:50:56+00:00,5678,0,0,0,User,5.451038454,5.155555556,175.6,70,0.012326114,22.66666667,8.64453044,4.107231508,0,0,1,1,310,587.8280699,3.362318841
229,13,123,23,2008-12-17 08:40:46+00:00,6261,0,0,0,User,5.438079309,16.35714286,164.2,146,0.023315235,5.125,8.742254902,6.775581044,0,1,1,2,372,1075.297353,1.846774194
910,20,414,34,2009-03-16 20:40:12+00:00,6171,0,1,0,User,6.814542897,43.33333333,643,448,0.072585872,11.82857143,8.727778213,23.11964504,0,1,1,3,1354,3613.30018,2.192771084
147,1,87,173,2010-01-28 17:48:08+00:00,5853,0,0,0,User,4.997212274,73.5,103.2,260,0.044414076,0.5,8.674880467,5.106947572,0,0,0,0,234,754.7146007,1.670454545
97,0,22,2,2011-01-21 09:08:33+00:00,5496,0,0,0,User,4.584967479,97,67.9,24,0.004366018,7.333333333,8.611957768,1.370073366,0,1,1,2,139,189.4630709,4.217391304
48,1,60,4,2012-03-12 00:57:56+00:00,5080,0,0,0,User,3.891820298,24,33.9,64,0.012595946,12,8.533263372,4.022038567,0,0,0,0,108,511.9958023,0.786885246
164,0,44,30,2009-04-21 20:36:42+00:00,6135,0,0,0,User,5.105945474,164,114.8,74,0.012059974,1.419354839,8.721928343,2.470769231,0,1,1,2,228,383.7648471,3.644444444
8429,22,175,57,2010-06-15 19:36:13+00:00,5715,65,1,0,User,9.039552051,366.4782609,5906.9,232,0.040587824,3.017241379,8.651024539,10.50575658,1,0,1,3,8634,1513.929294,47.89204545
396,217,177,50,2010-11-04 14:56:18+00:00,5574,12,0,0,User,5.983936281,1.816513761,342.3,227,0.040717489,3.470588235,8.626047596,10.87809396,1,0,0,1,583,1526.810425,2.224719101
787,2,539,320,2008-08-20 08:37:10+00:00,6380,48,0,0,User,6.66949809,262.3333333,551.5,859,0.134618398,1.679127726,8.761080104,29.1675315,1,1,1,3,1356,4722.222176,1.457407407
347,41,98,24,2009-03-01 12:26:32+00:00,6187,0,0,0,User,5.85220248,8.261904762,255.2,122,0.019715579,3.92,8.730367212,5.459401709,0,0,1,1,455,855.5759867,3.505050505
72,28,64,17,2011-10-14 05:49:19+00:00,5230,0,1,0,User,4.290459441,2.482758621,58.8,81,0.015484611,3.555555556,8.562357743,4.17515639,0,1,1,3,166,547.9908956,1.107692308
134,5,73,18,2009-10-19 08:29:28+00:00,5955,0,0,0,User,4.905274778,22.33333333,95.3,91,0.015278711,3.842105263,8.692154394,4.215981013,0,1,1,2,227,634.5272707,1.810810811
4,0,4,0,2012-08-07 05:08:32+00:00,4932,0,0,0,User,1.609437912,4,2.8,4,0.000810866,4,8.503702601,0.275627714,0,0,0,0,8,34.0148104,0.8
37,34,3,0,2015-06-24 10:49:21+00:00,3881,0,0,0,User,3.63758616,1.057142857,36.1,3,0.000772798,3,8.264105764,0.257889779,0,1,1,2,60,24.79231729,9.25
115,2,8,0,2012-11-30 23:31:25+00:00,4816,0,0,0,User,4.753590191,38.33333333,81.1,8,0.001660785,8,8.479906607,0.563597761,0,0,1,1,133,67.83925285,12.77777778
182,0,5,0,2014-01-22 00:25:58+00:00,4399,0,0,0,User,5.209486153,182,127.4,5,0.001136364,5,8.38935982,0.383081444,0,0,0,0,187,41.9467991,30.33333333
528,2,16,0,2012-08-23 00:44:45+00:00,4916,148,0,0,User,6.270988432,176,370.2,16,0.003254017,16,8.500453867,1.105851165,1,1,1,3,574,136.0072619,31.05882353
17,0,2,0,2016-03-24 00:26:04+00:00,3607,0,0,0,User,2.890371758,17,11.9,2,0.000554324,2,8.190908881,0.183786506,0,1,1,2,39,16.38181776,5.666666667
53,75,19,29,2011-09-13 09:53:15+00:00,5261,0,1,0,User,3.988984047,0.697368421,59.6,48,0.009122007,0.633333333,8.568266462,1.232669748,0,0,1,2,92,162.7970628,2.65
5,0,0,0,2016-03-24 18:57:32+00:00,3606,0,0,0,User,1.791759469,5,3.5,0,0,0,8.190631681,0,0,1,1,2,25,0,5
1,0,1,0,2016-03-24 17:41:15+00:00,3606,0,0,0,User,0.693147181,1,0.7,1,0.000277239,1,8.190631681,0.091916394,0,1,1,2,22,8.190631681,0.5
58,1,15,0,2018-09-26 03:29:52+00:00,2691,0,0,0,User,4.077537444,29,40.9,15,0.005572065,15,7.898039691,1.791557592,0,1,0,1,83,118.4705954,3.625
305,160,105,317,2008-07-28 04:54:53+00:00,6403,41,1,0,User,5.723585102,1.894409938,261.5,422,0.065896315,0.330188679,8.764678074,5.662677305,1,1,1,4,450,920.2911978,2.877358491
23,6,15,8,2009-02-20 08:02:19+00:00,6196,0,1,0,User,3.17805383,3.285714286,17.9,23,0.003711473,1.666666667,8.731820583,0.834476452,0,0,1,2,58,130.9773087,1.4375
309,2,289,0,2010-11-11 18:23:20+00:00,5566,56,0,0,User,5.736572297,103,216.9,289,0.051913059,289,8.624611588,17.78536503,1,1,0,2,618,2492.512749,1.065517241
15,0,9,3,2010-07-13 23:33:19+00:00,5687,0,0,0,User,2.772588722,15,10.5,12,0.002109705,2.25,8.646113971,0.54279577,0,1,1,2,44,77.81502574,1.5
30,55,24,4,2015-05-03 15:01:37+00:00,3933,17,1,0,User,3.433987204,0.535714286,37.5,28,0.007117438,4.8,8.277411999,2.038157282,1,0,1,3,84,198.657888,1.2
2,0,10,0,2011-09-29 16:41:56+00:00,5244,0,0,0,User,1.098612289,2,1.4,10,0.001906578,10,8.565030521,0.650739882,0,0,0,0,12,85.65030521,0.181818182
27,2,134,14,2009-11-21 20:30:00+00:00,5921,0,1,0,User,3.33220451,9,19.5,148,0.024991557,8.933333333,8.686429509,7.780782692,0,0,1,2,181,1163.981554,0.2
35356,41,146,15,2013-10-05 16:06:10+00:00,4507,37,0,0,User,10.47325167,841.8095238,24761.5,161,0.035714286,9.125,8.413608875,10.93801314,1,0,0,1,35512,1228.386896,240.5170068
43,27,18,0,2014-01-11 01:07:50+00:00,4410,0,1,0,User,3.784189634,1.535714286,38.2,18,0.004080707,18,8.3918567,1.37591623,0,0,1,2,81,151.0534206,2.263157895
5,9,9,0,2014-11-23 18:21:26+00:00,4093,0,1,0,User,1.791759469,0.5,6.2,9,0.002198339,9,8.317277766,0.736877524,0,0,0,1,24,74.8554999,0.5
17,46,43,0,2014-03-12 11:29:13+00:00,4350,108,1,0,User,2.890371758,0.361702128,25.7,43,0.009882786,43,8.378160983,3.32873807,1,1,1,4,100,360.2609223,0.386363636
20,7,25,0,2013-10-09 15:51:03+00:00,4504,31,0,0,User,3.044522438,2.5,16.1,25,0.00554939,25,8.41294317,1.874101458,1,1,1,3,75,210.3235793,0.769230769
29,83,11,0,2017-01-10 17:38:58+00:00,3314,18,0,0,User,3.401197382,0.345238095,45.2,11,0.00331825,11,8.106212903,1.091329166,1,0,0,1,50,89.16834193,2.416666667
4,2,9,0,2023-12-19 21:14:21+00:00,780,0,0,0,User,1.609437912,1.333333333,3.4,9,0.011523688,9,6.66057515,2.868995633,0,1,1,2,33,59.94517635,0.4
2,0,2,0,2024-12-19 17:53:49+00:00,414,0,0,0,User,1.098612289,2,1.4,2,0.004819277,2,6.02827852,0.937098845,0,1,0,1,14,12.05655704,0.666666667
6,5,9,0,2011-10-13 18:07:04+00:00,5230,0,0,0,User,1.945910149,1,5.7,9,0.001720512,9,8.562357743,0.587131367,0,0,0,0,15,77.06121969,0.6
6,0,1,0,2018-03-20 21:17:25+00:00,2880,0,0,0,User,1.945910149,6,4.2,1,0.000347102,1,7.965892735,0.11248074,0,0,0,0,7,7.965892735,3
17,0,5,0,2015-03-02 22:47:38+00:00,3994,0,0,0,User,2.890371758,17,11.9,5,0.001251564,5,8.292798858,0.418674008,0,1,1,2,42,41.46399429,2.833333333
1,3,4,0,2017-04-16 15:04:07+00:00,3219,0,0,0,User,0.693147181,0.25,1.6,4,0.001242236,4,8.077136639,0.407366071,0,0,0,0,5,32.30854655,0.2
2,0,11,0,2020-02-11 00:56:04+00:00,2188,0,0,0,User,1.098612289,2,1.4,11,0.005025126,11,7.691200098,1.572659616,0,0,0,0,13,84.60320107,0.166666667
5,4,6,0,2014-01-07 07:12:01+00:00,4414,0,0,0,User,1.791759469,1,4.7,6,0.001359003,6,8.392763113,0.458254865,0,0,0,0,11,50.35657868,0.714285714
6,4,18,0,2017-07-22 15:06:14+00:00,3122,0,0,0,User,1.945910149,1.2,5.4,18,0.005763689,18,8.046549357,1.884141095,0,1,0,1,34,144.8378884,0.315789474
16,12,33,2,2015-11-10 17:32:37+00:00,3741,0,0,0,User,2.833213344,1.230769231,14.8,35,0.009353287,11,8.227375507,2.933511934,0,1,1,2,69,271.5033917,0.470588235
1,1,4,0,2023-05-05 18:24:02+00:00,1008,0,0,0,User,0.693147181,0.5,1,4,0.003964321,4,6.91671502,1.063364894,0,0,0,0,5,27.66686008,0.2
1,0,11,0,2023-06-07 18:14:47+00:00,975,0,0,0,User,0.693147181,1,0.7,11,0.011270492,11,6.883462586,2.996268657,0,0,0,0,12,75.71808845,0.083333333
16,1,3,0,2019-05-28 20:04:46+00:00,2446,33,0,0,User,2.833213344,8,11.5,3,0.001225991,3,7.802618063,0.389541089,1,1,1,3,49,23.40785419,4
8,0,8,0,2022-11-21 22:21:37+00:00,1173,0,0,0,User,2.197224577,8,5.6,8,0.00681431,8,7.068172,1.898569571,0,1,0,1,26,56.545376,0.888888889
6,0,6,0,2017-09-03 19:21:24+00:00,3078,12,0,0,User,1.945910149,6,4.2,6,0.001948685,6,8.032360148,0.636073192,1,0,0,1,22,48.19416089,0.857142857
14,1,16,0,2016-07-10 17:42:36+00:00,3498,17,0,0,User,2.708050201,7,10.1,16,0.004572735,16,8.160232492,1.511778411,1,0,0,1,40,130.5637199,0.823529412
1,0,9,0,2015-04-14 14:43:03+00:00,3952,0,0,0,User,0.693147181,1,0.7,9,0.002276752,9,8.282230063,0.760945101,0,0,0,0,10,74.54007057,0.1
12,4,15,1,2015-08-19 16:02:41+00:00,3824,36,1,0,User,2.564949357,2.4,9.6,16,0.004183007,7.5,8.249313746,1.306994509,1,0,0,2,47,123.7397062,0.75
1,0,4,0,2023-03-13 17:43:08+00:00,1061,0,0,0,User,0.693147181,1,0.7,4,0.003766478,4,6.967909202,1.023842917,0,0,0,0,5,27.87163681,0.2
0,0,0,0,2022-12-04 20:30:58+00:00,1160,0,0,0,User,0,0,0,0,0,0,7.057036982,0,0,0,0,0,0,0,0
4,1,14,3,2015-06-10 22:27:01+00:00,3894,0,0,0,User,1.609437912,2,3.1,17,0.00436457,3.5,8.267448958,1.199812162,0,1,0,1,28,115.7442854,0.266666667
7,1,14,0,2019-09-21 20:32:29+00:00,2330,0,0,0,User,2.079441542,3.5,5.2,14,0.006006006,14,7.754052639,1.896103896,0,0,0,0,21,108.5567369,0.466666667
0,0,10,0,2023-06-20 22:12:23+00:00,962,0,0,0,User,0,0,0,10,0.010384216,10,6.870053412,2.750565185,0,0,0,0,10,68.70053412,0
6,4,10,0,2014-02-09 14:03:26+00:00,4381,0,0,0,User,1.945910149,1.2,5.4,10,0.002282063,10,8.38526052,0.769068689,0,1,1,2,36,83.8526052,0.545454545
9,1,65,1,2015-04-10 14:54:01+00:00,3956,0,0,0,User,2.302585093,4.5,6.6,66,0.016679303,32.5,8.283241441,5.49062717,0,0,0,0,74,538.4106937,0.136363636
27,20,36,21,2012-03-19 07:39:21+00:00,5073,0,0,0,User,3.33220451,1.285714286,24.9,57,0.011233741,1.636363636,8.53188474,2.416329533,0,1,1,2,83,307.1478506,0.72972973
9,0,15,0,2019-05-27 22:15:05+00:00,2447,26,1,0,User,2.302585093,9,6.3,15,0.006127451,15,7.803026644,1.947012802,1,1,1,4,64,117.0453997,0.5625
21,19,47,1,2013-02-11 09:32:24+00:00,4744,0,0,0,User,3.091042453,1.05,20.4,48,0.010115911,23.5,8.464846711,3.357799961,0,1,1,2,88,397.8477954,0.4375
0,0,4,0,2013-11-27 11:21:23+00:00,4455,0,0,0,User,0,0,0,4,0.000897666,4,8.402006782,0.302904564,0,0,0,0,4,33.60802713,0
5,2,9,1,2016-02-11 12:06:51+00:00,3649,0,0,0,User,1.791759469,1.666666667,4.1,10,0.002739726,4.5,8.202482447,0.81838565,0,0,0,0,14,73.82234202,0.5
0,0,7,0,2015-02-26 11:31:58+00:00,3999,0,0,0,User,0,0,0,7,0.00175,7,8.29404964,0.585472044,0,0,0,0,7,58.05834748,0
2,1,3,0,2014-02-23 11:13:41+00:00,4367,0,0,0,User,1.098612289,1,1.7,3,0.000686813,3,8.382060517,0.231403212,0,0,0,0,5,25.14618155,0.5
14,5,44,7,2014-02-18 18:20:08+00:00,4371,62,0,0,User,2.708050201,2.333333333,11.3,51,0.011665142,5.5,8.382975849,3.391047297,1,1,1,3,88,368.8509374,0.311111111
0,0,2,0,2011-11-15 15:25:09+00:00,5198,0,0,0,User,0,0,0,2,0.000384689,2,8.556221578,0.13122416,0,0,0,0,2,17.11244316,0
22,35,23,0,2015-03-12 18:04:18+00:00,3984,0,0,0,User,3.135494216,0.611111111,25.9,23,0.005771644,23,8.290292591,1.930328811,0,0,0,0,45,190.6767296,0.916666667
1,0,1,0,2014-05-01 22:04:53+00:00,4299,0,0,0,User,0.693147181,1,0.7,1,0.000232558,1,8.366370302,0.078259005,0,0,0,0,2,8.366370302,0.5
632,0,38284,0,2014-08-21 22:34:39+00:00,4187,0,0,0,User,6.450470422,632,442.4,38284,9.141356256,38284,8.339978572,3069.78471,0,1,1,2,38936,319287.7397,0.016507771
31,9,20,4,2013-01-24 14:35:08+00:00,4762,52,0,0,User,3.465735903,3.1,24.4,24,0.005038841,4,8.468633001,1.423834601,1,1,1,3,81,169.37266,1.476190476
16,3,32,3,2011-11-09 15:41:19+00:00,5204,0,0,0,User,2.833213344,4,12.1,35,0.006724304,8,8.557374981,2.097324475,0,1,1,2,68,273.8359994,0.484848485
47,3,57,3,2012-08-31 15:17:39+00:00,4908,0,0,0,User,3.871201011,11.75,33.8,60,0.012222449,14.25,8.498825534,3.945571781,0,0,0,0,104,484.4330554,0.810344828
15,7,64,7,2011-01-30 15:09:03+00:00,5487,27,0,0,User,2.772588722,1.875,12.6,71,0.012937318,8,8.610319169,3.991797676,1,1,1,3,109,551.0604268,0.230769231
28,36,33,0,2010-09-29 14:56:39+00:00,5610,0,0,0,User,3.36729583,0.756756757,30.4,33,0.005881305,33,8.632484236,2.015899582,0,1,1,2,81,284.8719798,0.823529412
334,0,385,124,2011-05-22 16:45:11+00:00,5374,91,0,0,User,5.814130532,334,233.8,509,0.094697674,3.08,8.589513853,24.48597317,1,1,1,3,749,3306.962833,0.865284974
144,0,14,0,2012-02-10 13:36:34+00:00,5111,40,0,0,User,4.976733742,144,100.8,14,0.002738654,14,8.539345996,0.933162893,1,1,0,2,178,119.5508439,9.6
38,0,35,7,2013-07-31 15:00:53+00:00,4574,54,0,0,User,3.663561646,38,26.6,42,0.009180328,4.375,8.428361978,2.586555983,1,1,0,2,93,294.9926692,1.055555556
100,3,65,0,2011-05-27 16:27:15+00:00,5369,0,0,0,User,4.615120517,25,70.9,65,0.012104283,65,8.588583188,4.137600279,0,1,1,2,185,558.2579072,1.515151515
18,6,50,4,2016-02-26 14:20:34+00:00,3634,0,0,0,User,2.944438979,2.571428571,14.4,54,0.014855571,10,8.19836439,4.56364091,0,1,1,2,88,409.9182195,0.352941176
15,0,12,5,2016-10-20 20:25:11+00:00,3396,0,0,0,User,2.772588722,15,10.5,17,0.005004416,2,8.130647968,1.164583887,0,1,1,2,47,97.56777562,1.153846154
28,1,141,62,2014-04-21 16:24:28+00:00,4309,7,0,0,User,3.36729583,14,19.9,203,0.047099768,2.238095238,8.368693183,11.01091142,1,1,0,2,189,1179.985739,0.197183099
8,0,20,0,2011-10-29 00:26:32+00:00,5215,0,0,0,User,2.197224577,8,5.6,20,0.003834356,20,8.559486104,1.308243728,0,0,0,0,28,171.1897221,0.380952381
5,10,16,0,2017-10-14 10:19:04+00:00,3038,49,0,0,User,1.791759469,0.454545455,6.5,16,0.00526489,16,8.019283793,1.716132824,1,1,1,3,51,128.3085407,0.294117647
108,3,35,1,2010-01-19 16:09:12+00:00,5862,22,0,0,User,4.691347882,27,76.5,36,0.006140201,17.5,8.676416697,2.051549703,1,1,1,3,173,303.6745844,3
6,0,13,0,2012-12-13 21:11:57+00:00,4803,58,0,0,User,1.945910149,6,4.2,13,0.002706078,13,8.477204183,0.918150155,1,1,0,2,39,110.2036544,0.428571429
2,0,1,0,2018-05-07 22:59:33+00:00,2832,0,0,0,User,1.098612289,2,1.4,1,0.000352983,1,7.9490915,0.114169534,0,1,0,1,13,7.9490915,1
520,30,42,0,2013-06-25 02:19:52+00:00,4610,17,0,0,User,6.255750042,16.77419355,373,42,0.009108653,42,8.436200032,3.081407035,1,1,1,3,592,354.3204014,12.09302326
914,9,96,11,2020-01-09 05:55:13+00:00,2221,14,0,0,User,6.818924065,91.4,642.5,107,0.048154815,8,7.70616297,13.54988399,1,1,1,3,1040,739.7916451,9.422680412
85,64,51,2,2014-05-18 10:33:23+00:00,4283,31,0,0,User,4.454347296,1.307692308,78.7,53,0.012371615,17,8.362642432,4.004948365,1,1,1,3,166,426.494764,1.634615385
1012,4,14,13,2017-08-22 13:33:38+00:00,3091,5,0,0,User,6.920671504,202.4,709.6,27,0.008732212,1,8.03657341,1.478587963,1,0,1,2,1046,112.5120277,67.46666667
1788,673,342,201,2008-10-21 01:24:27+00:00,6318,0,0,0,User,7.489412084,2.652818991,1453.5,543,0.085931318,1.693069307,8.751316247,18.67873709,0,0,1,1,2140,2992.950156,5.212827988
19,31,16,0,2020-08-05 08:44:02+00:00,2012,59,0,0,User,2.995732274,0.59375,22.6,16,0.007948336,16,7.607381426,2.456878418,1,1,1,3,65,121.7181028,1.117647059
88,0,10,0,2023-03-16 09:50:10+00:00,1059,64,0,0,User,4.48863637,88,61.6,10,0.009433962,10,6.966024187,2.563202247,1,0,0,1,108,69.66024187,8
10,0,22,0,2015-04-29 13:13:09+00:00,3937,0,0,0,User,2.397895273,10,7,22,0.005586592,22,8.278428259,1.866573687,0,0,1,1,42,182.1254217,0.434782609
12,28,41,5,2022-04-28 12:38:23+00:00,1381,25,0,0,User,2.564949357,0.413793103,16.8,46,0.033285094,6.833333333,7.231287004,8.571019473,1,0,1,2,73,296.4827672,0.285714286
3,4,71,1,2015-08-20 12:25:59+00:00,3824,0,1,0,User,1.386294361,0.6,3.3,72,0.018823529,35.5,8.249313746,6.186440678,0,0,0,1,84,585.701276,0.041666667
13,0,34,4,2012-12-18 19:33:56+00:00,4798,0,0,0,User,2.63905733,13,9.1,38,0.007918316,6.8,8.476162842,2.403641294,0,1,1,2,67,288.1895366,0.371428571
107,130,42,4,2018-04-08 14:36:06+00:00,2862,0,0,0,User,4.682131227,0.816793893,113.9,46,0.016067063,8.4,7.959625305,4.750542299,0,0,1,1,159,334.3042628,2.488372093
11,1,20,0,2015-10-03 11:34:54+00:00,3780,0,0,0,User,2.48490665,5.5,8,20,0.005289606,20,8.237743804,1.761158022,0,0,0,0,31,164.7548761,0.523809524
50,0,18,0,2017-07-12 19:05:52+00:00,3131,0,0,0,User,3.931825633,50,35,18,0.005747126,18,8.049427057,1.879290618,0,0,0,0,68,144.889687,2.631578947
119,0,14,0,2020-02-24 21:32:05+00:00,2174,0,0,0,User,4.787491743,119,83.3,14,0.006436782,14,7.684783944,2.012603387,0,0,0,0,133,107.5869752,7.933333333
62,0,18,0,2018-03-20 20:25:28+00:00,2880,0,0,0,User,4.143134726,62,43.4,18,0.006247831,18,7.965892735,2.024653313,0,0,0,0,80,143.3860692,3.263157895
91,2,54,10,2020-03-11 10:53:57+00:00,2159,79,0,0,User,4.521788577,30.33333333,64.3,64,0.02962963,4.909090909,7.677863501,7.809033281,1,0,1,2,165,414.604629,1.654545455
108,0,11,0,2017-08-26 16:14:20+00:00,3086,58,0,0,User,4.691347882,108,75.6,11,0.00356333,11,8.034955025,1.16343089,1,0,0,1,129,88.38450527,9
50,1,18,6,2011-01-20 06:15:38+00:00,5497,29,0,0,User,3.931825633,25,35.3,24,0.004365224,2.571428571,8.612139669,1.120777892,1,0,0,1,78,155.018514,2.631578947
56,3,18,53,2013-09-26 07:50:24+00:00,4517,0,0,0,User,4.043051268,14,40.1,71,0.015714918,0.333333333,8.415824697,1.345759934,0,1,1,2,94,151.4848445,2.947368421
45,0,10,0,2020-03-04 21:49:20+00:00,2165,0,0,0,User,3.828641396,45,31.5,10,0.004616805,10,7.680637428,1.442687747,0,0,0,0,55,76.80637428,4.090909091
53,1,55,17,2015-09-05 13:00:28+00:00,3808,0,0,0,User,3.988984047,26.5,37.4,72,0.018902599,3.055555556,8.245121966,4.810687755,0,1,1,2,128,453.4817082,0.946428571
23,0,5,1,2018-05-24 17:35:48+00:00,2815,66,0,0,User,3.17805383,23,16.1,6,0.002130682,2.5,7.943072717,0.573899371,1,1,1,3,58,39.71536359,3.833333333
72,0,19,11,2019-08-29 13:03:23+00:00,2354,47,0,0,User,4.290459441,72,50.4,30,0.012738854,1.583333333,7.764296006,2.550570063,1,1,0,2,111,147.5216241,3.6
